model,hidden_size,num_layers,dropout,learning_rate,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30
e30_h4_l2_d0.2_r0.01,4,2,0.2,0.01,1.5203791874234875,1.4918695456392237,1.5093586270044248,1.5677108465969565,1.517542667719722,1.542032209032774,1.5364423838507797,1.6352810918612612,1.54511498168442,1.600794091170364,1.6346046869085895,1.6404628740419944,1.733380628289779,1.5801992333316142,1.6264176531102923,1.6731744388843577,1.659922142499023,1.6399920514245827,1.6908656843165557,1.655465495583415,1.6341528447303506,1.6466031454192267,1.7604089201562934,1.8214244562238453,1.87660853931374,1.7587864205744532,1.7500759006510178,1.6941652350318102,1.691766852873481,1.7078625063528616,1.5201138516247272,1.6687447736024856,1.6248932010412216,1.671255311998725,1.8648399950504304,1.6438894558787347,1.7166570265114307,1.7338184890985489,1.691070760768652,1.7981974386900663,1.7517256892979145,2.0973751015603543,1.777955231153965,1.7352158785879612,1.8004816942572597,1.7694852833211423,1.690331598252058,1.6957952361404895,1.8502976780891416,1.7725252544403076,1.812114332717657,1.8848010189414024,1.983337478744984,1.9735681891918184,1.909550359201432,1.869933105713129,1.9073794206917285,1.8625600674152367,1.6639994565188885,1.7793759995877745
e30_h4_l2_d0.1_r0.001,4,2,0.1,0.001,1.4860782770534355,1.0784951961782243,0.9401544726222754,0.7858662449371484,0.6692223352165686,0.6089899329897844,0.5735388285686366,0.5495215153359911,0.5228295969025749,0.5069176214458421,0.4886036730249515,0.4740461747439474,0.4525990379637728,0.4300659674204472,0.4135714417719489,0.4029381388600605,0.3918876305093264,0.3802339290680881,0.3700646221874178,0.3505201952703815,0.3312437405060666,0.321071617802129,0.3079720613206271,0.2948863487990418,0.2880392243546071,0.2798405877972099,0.2763722122911208,0.2752856731203772,0.2736730662385364,0.2681924766166006,1.382790355372429,1.16103527444005,0.9753673539295792,0.8021348539814352,0.7118802343294024,0.6223569028582424,0.5820675692901015,0.5542058289147913,0.5129928287476301,0.5296724221115,0.4717257782540284,0.4767971336826682,0.5006861187094822,0.4495726211162284,0.4421659922080114,0.451500345200859,0.4409535673877224,0.3985128291685134,0.4501724641200155,0.4123338851645589,0.4452339916873723,0.571132266156748,0.3739082081427797,0.3838242474023253,0.3276467641815543,0.2957453638641164,0.3809879218062386,0.3192854217842221,0.3611153215300292,0.2626827846359461
e30_h8_l1_d0.0_r0.001,8,1,0.0,0.001,0.2028210125826724,0.0054741493564414,0.0018016711944696,0.0008789997906738,0.0004946060786548,0.0003711764041076,0.0003061012197886,0.0002272767507809,0.0001858152138301,0.000155036450659,0.0001004217913064,0.0001024940188138,0.0001377338411362,5.072832661731205e-05,6.756318343673473e-05,8.60811758364981e-05,6.26310287837421e-05,8.511981575774363e-05,5.442662092705566e-05,4.258000831674548e-05,0.0001147463269214,4.370760110740708e-05,5.668047932896949e-05,5.007272322948189e-05,0.0001259753957737,3.70381113108849e-05,7.308854965226077e-05,8.11501798481311e-05,4.373488396142222e-05,0.0001123195567333,0.0441807110212568,0.0162457559159392,0.0102366309386666,0.0063005231065466,0.0046353423414968,0.0036792385428681,0.0049794906996484,0.0029945983702482,0.0025174918329822,0.0018968941875113,0.0022066326107139,0.0020792389669617,0.0015711439937499,0.001553699680342,0.0015401481463531,0.0015535122146262,0.0019204786422917,0.0015036466382943,0.0015557062377511,0.0014126638291858,0.001354097355334,0.0011350839053221,0.0012986764145281,0.0012998615484043,0.000991381474879,0.0011834017457133,0.001134002494872,0.0010999734668938,0.0013800139105289,0.0010162304658197
e30_h4_l2_d0.2_r0.005,4,2,0.2,0.005,1.3973475835589486,1.0587870468350231,0.972743309248306,0.9047395484946824,0.8890881880759572,0.8771325407396381,0.8689929287924897,0.861774037540347,0.8707975345983403,0.850084700919949,0.8367804985955565,0.8401195103986913,0.8332796363825495,0.8323369706569486,0.8309991418953467,0.8397547519840313,0.8318405334102184,0.8230987408515635,0.8198401257461261,0.8233129750224852,0.8240853210779825,0.8250046117010016,0.8230436259185301,0.8335552150569778,0.8368916528697371,0.839237344097033,0.8316646333891807,0.8211192940156214,0.8364061928423548,0.8246201095743014,1.2796338718563318,1.0142591665744782,0.8730377640232444,0.7811800333417952,0.724031316024065,0.7722079992681742,0.7093282936796546,0.7844892200492323,0.6937815095316618,0.7332622835233807,0.6450177300352603,0.6592400733301416,0.6582418684709818,0.6835813301123679,0.6458313769487664,0.6733419610213488,0.6336721160493791,0.6634490134678781,0.6447116538470611,0.6040959616323933,0.8299221747875214,0.6427140643399208,0.669201322126016,0.6255049944799393,0.6916017651757226,0.6303228303577751,0.6677767175056041,0.6724168575542048,0.6775213583583012,0.6252754269640892
e30_h8_l1_d0.0_r0.01,8,1,0.0,0.01,0.0361243135010661,0.0079957434724115,0.0110572498602797,0.0102512093501463,0.012781479977743,0.018815196106607,0.0206683218767629,0.0157056896257347,0.0142267376793566,0.0225775621317315,0.0255153367665787,0.0054766955509692,0.0037128382690055,0.0048232433091064,0.0024623111525064,0.002900363110932,0.0037628386635122,0.0030028984152243,0.0032253774082094,0.0026702683470364,0.0015741369373982,0.0014093110696929,0.0023957121776263,0.0028413553001606,0.0028706654843542,0.0008081341826753,0.0006119027712968,0.00090864292307,0.0050396050264331,0.0062385343668832,0.0510245014391946,0.0157446466238848,0.0417187613780018,0.0166534246507829,0.0369993365028206,0.0585763401525579,0.0255187184243628,0.0211485574045669,0.0481500794464323,0.0250114517174032,0.0277544728079466,0.0215836521196092,0.0102263856602224,0.0104627803783827,0.0109076252399595,0.0133196530689119,0.0235035792985999,0.0134370356781105,0.0196710171047285,0.0085042263618079,0.0077316785371741,0.0099530205818921,0.0086156379950989,0.0132677219166858,0.0040552180989222,0.0045063020843713,0.0037785213291495,0.0069841458470634,0.022463261094313,0.0191540793972481
e30_h8_l1_d0.0_r0.005,8,1,0.0,0.005,0.046715561684139,0.002867551442958,0.0025608741390346,0.0018391993565118,0.0015342255340072,0.0016898832391748,0.0023930842509188,0.0023388805220925,0.0024801448867722,0.0017649542928453,0.002967847751604,0.0016074016948079,0.002792308635404,0.0018342688425732,0.0017346950933037,0.0037774586740863,0.0024652032410313,0.0027218056934757,0.0015251014520459,0.0020349405969619,0.0021860652573901,0.0024708497509242,0.0030826202745457,0.0014120286654664,0.0019110021480522,0.0021170054857941,0.0026515824044546,0.0012087703133905,0.0013833735202264,0.0010580249939611,0.0119483415037962,0.0072840316926356,0.0181492446801196,0.0136686905607773,0.002795130902441,0.0034722950927922,0.0058864601901332,0.0088892687413125,0.0035462013922075,0.0209844349239982,0.0074840440741822,0.0034976025708655,0.0076345751648996,0.0028857337322762,0.0027958540369675,0.0729455258078372,0.0050691931462991,0.0364268638266695,0.0033805077370866,0.0065913790536279,0.0028708375596378,0.0051078976249019,0.005921452934512,0.003567866984269,0.0034148177851042,0.0094748172329494,0.0090126554591556,0.0012371703147464,0.0015897104468822,0.0177441554996829
e30_h4_l2_d0.2_r0.001,4,2,0.2,0.001,1.7084414163503383,1.2826870005875826,1.1033842854761415,1.021670701611373,0.981004000803166,0.9538010022271012,0.9340465106848214,0.9155345073473122,0.8928324250631863,0.8752960729158586,0.8489308432514469,0.8296225493344995,0.8223477766553561,0.8160492071996133,0.8108396569070717,0.8054918930253221,0.7951603781900473,0.7937631001445982,0.7520090885731081,0.7099199833316522,0.6875493990285322,0.6772118179367235,0.670706670280339,0.6664382525521123,0.659922726761529,0.6593140703665713,0.6550324280942894,0.6602403761902307,0.651162349293205,0.653496154964591,1.3981570523560047,1.1747343664348124,1.0699112788438796,0.973614539413154,0.956546909572184,0.9090968476116658,0.9025508279502392,0.8847043150484561,0.9312229709059,0.9008556699857116,0.8891536628037691,0.8541452902436256,0.8673084329381585,0.8517650602161885,0.86319428974092,0.8445754885978997,0.8190487626358867,0.8844659091375768,0.7642952411912382,0.6429624813068658,0.6751576241731644,0.6207825689386577,0.5704723822098225,0.6144372456450016,0.7104236777417362,0.5988634900934994,0.7353819960825145,0.582868468502909,0.6776744160162285,0.6567582696754486
e30_h8_l1_d0.1_r0.01,8,1,0.1,0.01,0.1441505846770055,0.1000788625510134,0.0944855819081683,0.1026742565053321,0.1059286564853391,0.1072977857004146,0.0991959660728222,0.1060920034168773,0.0978046860232431,0.1131619804206989,0.103246988036327,0.1067817431800112,0.0963641833910673,0.1060373532739396,0.1133957225622881,0.1252744561381049,0.1241285858944168,0.1215065714482981,0.1146266466913065,0.117081408641389,0.1191454483321919,0.1157235722605054,0.1254865868039836,0.1410003797398459,0.1547924680724274,0.1620593202172532,0.1804871362122923,0.1858329195634287,0.1623694738751966,0.1309315739949508,0.0811497193172341,0.0672445029009832,0.0453629792592371,0.045813945852057,0.0506390576553298,0.0607035379360313,0.0714392683222889,0.0437524379263864,0.0586403940821474,0.051178313689283,0.0537502777678426,0.0625755420272355,0.05702882116416,0.0624699294148013,0.0469583284999476,0.0697454622645745,0.0728818462478462,0.0495852123426739,0.0661795760338078,0.0472895869174273,0.0471065999294631,0.0502504020359134,0.0708865839436417,0.0815853467249777,0.1234117122878087,0.1072075924493838,0.1160684006449766,0.0960250438810791,0.0601698063694639,0.0651610967660322
e30_h8_l1_d0.1_r0.005,8,1,0.1,0.005,0.1172019261022169,0.0423024768433339,0.0375192890456078,0.0366166880236806,0.0356204275575622,0.0334630145208584,0.0330887100844727,0.0338836067135841,0.0329166136935335,0.0329405782876598,0.0342694580650498,0.0350149200759805,0.0343165641477703,0.0349690551433168,0.0364550373603636,0.0340047922074354,0.0369480231927311,0.0355194873842603,0.0343397079074016,0.035192174476185,0.0367600439371322,0.0355078966157161,0.0353643531681306,0.0377408529981556,0.0372031130127517,0.0388316445150815,0.0382134936636642,0.0366964620426982,0.0375733213753891,0.0367158164434758,0.0435720394278934,0.0297443303666077,0.0228363974701176,0.0198704152484744,0.0116114136576448,0.0181632152472797,0.0161629195065295,0.0170188576715067,0.0161019802580209,0.0135890775885491,0.0154843998290976,0.0193897576400311,0.0209389862599055,0.0133146943247178,0.0174061038999992,0.0225509938325034,0.0189432748306135,0.0117729299523576,0.022322875573748,0.0129397877100098,0.0231762734320887,0.0133055747106322,0.0189384941458818,0.0142401269572495,0.0152175677922612,0.0233173669109703,0.0229800713872828,0.0122587597089819,0.013933821256482,0.0150916893107525
e30_h8_l1_d0.1_r0.001,8,1,0.1,0.001,0.3153825052618282,0.0545833322368911,0.0400935369368125,0.0320266101381237,0.0285145279904012,0.0237456050626875,0.0221935881001156,0.0210770181311624,0.0183116178245028,0.018603858803168,0.0168239682786939,0.0157364607024908,0.0149926947118245,0.0142902181888409,0.0145686451275134,0.0139505823050573,0.0142733237144863,0.0145686579822121,0.0128837951690229,0.0134733424962524,0.0123966234401353,0.0128298354970258,0.0115617545941901,0.0112343907029533,0.0115079406417153,0.0117967866601225,0.0115228749390735,0.011070123061446,0.0106527411347906,0.0107263979111915,0.0836867957250215,0.041811133306683,0.0293926044968306,0.0232846785188186,0.0184242508074617,0.0170986105518881,0.0145472298329405,0.0128653406783065,0.0119029852865845,0.0106932681275764,0.0113108206909411,0.0110463229606801,0.0096679487496177,0.0082906357714178,0.0081208134207205,0.0075912344008916,0.0091662603130505,0.0081385279439244,0.0085664330828207,0.0069260982164531,0.0067558828705237,0.0066665999118602,0.0063885573512787,0.0064346258471472,0.0065182476998714,0.0075466175604058,0.0062399033693567,0.0056016119631851,0.0060682191516738,0.0059390502821333
e30_h8_l1_d0.2_r0.01,8,1,0.2,0.01,0.2792696471778294,0.2057196902768802,0.2068035264453928,0.2127127537227378,0.229118595376462,0.2364428035529757,0.2385994366377993,0.2516870672308542,0.2581649999768033,0.2652301825195253,0.2597216118302209,0.2517134140823994,0.279099557142684,0.3060687215559133,0.3208012591128263,0.3232882102427331,0.3201096430387503,0.3054325794521667,0.3045150977269811,0.3243376912790092,0.3010866501208058,0.3080208275763602,0.2863683125680073,0.2788059158634187,0.2819133394524054,0.3146518288838961,0.3109650852126897,0.3156840024294438,0.3175212533897099,0.3360470561150565,0.1269644676717463,0.1056897319232113,0.1150916666395962,0.1132374607971869,0.1318559470653534,0.1361325126107782,0.1724516191092785,0.1426840278117452,0.1901226894518826,0.1592057464685756,0.2100575841400772,0.2467087412592023,0.2389121003257576,0.2728350815251004,0.2177661596967838,0.276646156596858,0.2306155394867994,0.2791239749196917,0.1887695117026102,0.1968263870901428,0.1730566372556146,0.1302818411785643,0.2273557304705958,0.1596238459798507,0.2194566310917958,0.1830378907389007,0.2033740613253787,0.1661208809887524,0.1660355515381321,0.1748504689085297
e30_h8_l1_d0.2_r0.005,8,1,0.2,0.005,0.2039847183831961,0.0936131059051788,0.0818702516011822,0.0779968167977203,0.0743845515521351,0.0721977040634586,0.0723495957718027,0.0701338358351778,0.0735302981114057,0.0704942119936123,0.0694761415181691,0.0675053278804724,0.0667809348580031,0.06769749995607,0.0663626683074204,0.0652093847259029,0.0645916714302411,0.0649072852985924,0.0629370364745799,0.0650734164555148,0.063570345664839,0.063373706353354,0.0608632931384909,0.0628889491971065,0.0638504747251994,0.0630184439326761,0.0632708766410608,0.065686795627707,0.0641010469777803,0.0621766585961131,0.0716735350687173,0.0443805971030844,0.0336056744499423,0.0301718122625316,0.0295089327741123,0.0271056488675734,0.0327544033189537,0.0265412139068299,0.029366887822916,0.0278555978476768,0.0302452966141529,0.029851656551857,0.0289798439116217,0.030304274995916,0.0418093150068525,0.0312179256872332,0.0623125389510067,0.0250176102819037,0.0247499470627983,0.0263875204647018,0.0197713202974497,0.0224968023851281,0.0219174776156665,0.0345479941971541,0.0228684607125789,0.0232970036042359,0.0191953143842605,0.0244444858415401,0.0247856803871458,0.022939180208178
e30_h8_l1_d0.2_r0.001,8,1,0.2,0.001,0.40829095037255,0.0992532083186896,0.0700739172265793,0.0587585168909912,0.0512277518709178,0.0475860936672493,0.043950144588727,0.0416664785162929,0.03923154595825,0.0372965974172878,0.0359989889693106,0.0340087998558295,0.0335216729739021,0.0335827032988991,0.0323686456464387,0.0324094415259275,0.0306891978645836,0.0301203407783863,0.0293660867329707,0.0284761590403045,0.0284982416867497,0.028334289383961,0.0266542993239692,0.0273999300504953,0.0262549346899707,0.0267949044051132,0.0253382181628141,0.0263039610868869,0.0248120075063031,0.0242681647984288,0.1168225454140454,0.0670495540814939,0.0460505474305246,0.0332175820865319,0.0283708471131511,0.0249853385578666,0.0223109304535319,0.0207275285398762,0.018376836178184,0.0164837040805781,0.0166354204537754,0.0177292806676588,0.0163881789470266,0.0164677541999844,0.0164909697923751,0.0150044648257258,0.013682639798941,0.0136996901527512,0.012883980436137,0.0117694140550418,0.017170355191885,0.0125774976185581,0.011903697824644,0.011080639106204,0.0105292767122853,0.0129788124177226,0.0136899490336247,0.01070786992137,0.0112772051654028,0.0112789209107984
e30_h8_l2_d0.0_r0.01,8,2,0.0,0.01,0.1202163837850155,0.0848890957878594,0.0814099951582958,0.165012969181678,0.1647654517326788,0.1827777557962007,0.1826511261488128,0.2022262152516998,0.1722585786120077,0.2276558554892014,0.1376046017824383,0.1398595320305816,0.1573502371354947,0.1326969488856683,0.1801038921254648,0.1956305327002012,0.2718544193958538,0.3035731478778799,0.2827995445954717,0.2847702571435081,0.1816167356974931,0.2318897835621026,0.1864087974602712,0.1523198809844646,0.141916583058806,0.1495555762460868,0.1479238446430818,0.1854522367211631,0.2007013111810453,0.1781388599158527,0.1146256054163561,0.1400743838917304,0.2426195056685886,0.2585696932398878,0.3664981457288944,0.3230157369043555,0.7871459003991956,0.2669087047407505,0.2536955494635876,0.3012328760902989,0.2718754661005318,0.2192430015196919,0.241567202451381,0.1948794628451449,0.2901486218761424,0.3149340392074505,0.3604813298709501,0.4219500635490752,0.4687679244577885,0.3639156835678965,0.3209212390905521,0.3710407473579049,0.3068919477063769,0.2535383617218995,0.2512015593587595,0.2666631275491644,0.2434950414212076,0.2609769339475004,0.3444196461239743,0.3009540112716837
e30_h8_l2_d0.0_r0.005,8,2,0.0,0.005,0.0593753682507381,0.0101927453850428,0.0147434649361327,0.0098661381098629,0.0134064593999397,0.0154902671135681,0.0117105167125706,0.0102048705448158,0.0109866937092103,0.0089088769698744,0.0112150239871952,0.0155622405229076,0.0237105434225231,0.0362506918827104,0.0071253405055356,0.0127916415084908,0.0134840084489422,0.0240857977444194,0.0162128208395937,0.0337419347938469,0.015888662943728,0.0101388976159205,0.0259445430217884,0.0410128105678347,0.0250022345680136,0.0158244440616636,0.0318142721290929,0.0229614499791711,0.02261073850347,0.0366980975356351,0.0228686545176533,0.0117527491098965,0.0151779752464808,0.0200295839777337,0.0450234067140378,0.0106243047435116,0.0201110584688509,0.011565238995888,0.0246981242668558,0.0213870594382028,0.0218503752819408,0.0668745445511352,0.0231825089178199,0.0224115859653308,0.1489804077698482,0.0284789819962186,0.0306059854292368,0.0319245908444398,0.0498881225096751,0.0452633012228096,0.0458800613000904,0.0465448870033975,0.0674989658527563,0.0377278209008748,0.0169631397176387,0.0391930540652017,0.0592594996002946,0.0420513686068256,0.1964214484842561,0.0606088701790252
e30_h8_l2_d0.0_r0.001,8,2,0.0,0.001,0.2105331519431234,0.0091758203360795,0.0060277646158654,0.0038764613505262,0.0024949300458627,0.0050521895548725,0.0012677967843036,0.0010138315887836,0.0009491614643074,0.0007651014370228,0.0009889583319788,0.0025993767676411,0.0008574640856626,0.000551132185906,0.0048037146795032,0.0007168188090163,0.0005239574395734,0.0009418734470331,0.0005870941988123,0.0006027136131411,0.0005431919459787,0.0003806655612314,0.0009403771457626,0.0006098850196463,0.0005339381672396,0.0006617813085726,0.0011394596373609,0.0004820026725126,0.0010258708833002,0.0018571453961273,0.0582208528845862,0.0388881666206823,0.0263517594891676,0.0205230782295433,0.0136464710726095,0.0085321195673161,0.0060747529837952,0.0068399107483357,0.0055532869712691,0.005462788026694,0.0097028312199942,0.002973611498746,0.0031044157352022,0.0032132533552542,0.0023041205705898,0.0031909656287623,0.0013281399314612,0.0013614187673603,0.0013272330471359,0.0014415567387623,0.0012952432530227,0.0013636694744784,0.0017723315709513,0.0013639475104597,0.001531714540654,0.0017349635715994,0.0014526875963426,0.0024877644216032,0.0015458958663423,0.0014952126990068
e30_h8_l2_d0.1_r0.01,8,2,0.1,0.01,0.4133971947135791,0.373810982886945,0.3966373376930054,0.3833796407399156,0.4038320363870692,0.4192771920658544,0.4434241004493036,0.4805279554485136,0.4471034871258695,0.4644034494367894,0.5013315202248146,0.5122508296777908,0.489170589359602,0.4827690377359524,0.5071985547712131,0.5359689362835773,0.5388868731962303,0.5616233302170696,0.5948410515884713,0.5731806248042538,0.5712610333502823,0.5704682309161548,0.5791960416065994,0.5412778762028656,0.5265924945137541,0.5195543615987499,0.498025188964203,0.494887004172564,0.5549004610398577,0.5433463487614878,0.3357327206312678,0.3532374360865913,0.352339864151366,0.3051690579168498,0.3546373733273707,0.3235529681263026,0.3398299666360952,0.3251340027019381,0.2995769969927147,0.3846107378168963,0.3644685018505901,0.3001852983418852,0.3258465677447617,0.2739481589516624,0.3672360042188317,0.3916272751568351,0.3859470527116209,0.434362324158661,0.4852112135133706,0.426967054989282,0.417581116149947,0.4020091574882157,0.526598246768862,0.4057815466988831,0.4301605622835457,0.3899774400955066,0.4268965763917193,0.3819436559626832,0.4453506835669279,0.481956824805215
e30_h8_l2_d0.1_r0.005,8,2,0.1,0.005,0.3610745809237705,0.19184767908032,0.1354461343632293,0.1149064367300332,0.111866601169813,0.1128491482394016,0.10737561214803,0.112006377842458,0.1086567160453563,0.1081510058974446,0.1061853599152159,0.104196955803373,0.1055367153636315,0.1053209999222334,0.1073339053277712,0.1019847591143411,0.1044221140202953,0.1085623041217597,0.1027891727772667,0.104108903827891,0.1037766923333712,0.1066245916866749,0.1034995575389899,0.1105174305903237,0.1076213075413879,0.1132453788399204,0.1214349917824351,0.117585769129148,0.1174527642634244,0.1218171008314284,0.2137681035869754,0.110719847302977,0.0433041830189991,0.0483617480864049,0.0271934196711052,0.0302570007392903,0.0411365215698257,0.0350069841811899,0.038033173903916,0.0442669438892742,0.0375877217731904,0.0411403543944587,0.03655350092781,0.0342221900626202,0.0419642051446659,0.0388822012109565,0.04205789342114,0.0417502521911636,0.0365267529506702,0.0385849645812239,0.03333821599824,0.0359163199796341,0.0290548342551628,0.0372531019188958,0.0328755029113555,0.0504427394439757,0.0552515669835149,0.0521737743504927,0.0442084949182346,0.0587339839872671
e30_h8_l2_d0.1_r0.001,8,2,0.1,0.001,0.5052459374546798,0.1575528721466945,0.1267682730106611,0.1037496867549786,0.0895998728693036,0.0769592032420681,0.0646828776079449,0.0477621115339302,0.0426346251185234,0.038495563933752,0.036725855219238,0.0342876353469941,0.0327724012440856,0.0314001428790006,0.030621667727021,0.0271300588333257,0.0286607427922362,0.0261248497461157,0.02408648487702,0.0248002774352765,0.0248935122612247,0.0248009858126944,0.0237797543869078,0.0238428990759541,0.0219997542885283,0.0216380934441095,0.0219238509477003,0.0218392542526177,0.0207569765032443,0.0205404419317355,0.2008360627643764,0.1439246694784146,0.109111090701865,0.0891966210122569,0.0844491653620731,0.0746923115289071,0.0462937354180379,0.0460523043527151,0.0414649383329669,0.0344955925675021,0.0317150792124739,0.0268214187084406,0.0276943416398135,0.0224124981374858,0.0290920957335227,0.0187178506740441,0.0183251109475284,0.0172817651190765,0.0189750694883652,0.0128007362836186,0.0186960822686174,0.0127508327519426,0.0104692614949657,0.0130958270106566,0.0096340118715394,0.0090794393997246,0.0120591878009028,0.008673735725809,0.0087172422947842,0.00934227117767
e30_h8_l2_d0.2_r0.005,8,2,0.2,0.005,0.4729259827774432,0.2945623231291279,0.2679531500447515,0.2650070721782822,0.2651507626330234,0.2554754179495522,0.2603804262965244,0.2571707143910436,0.2534968253443755,0.2468965227687259,0.2453318915943563,0.2454126745858676,0.2478535091070277,0.2487741186450662,0.2435011663698468,0.2361093162540889,0.2366949455168913,0.2333043133723497,0.239660860522526,0.2568978583341412,0.2521040198208745,0.2495160392788678,0.247118462173285,0.2448964647233266,0.2472046289919073,0.2374146200520775,0.2397435053788461,0.2494120717003178,0.246378972091584,0.2573198508231771,0.2303621822783723,0.1654278896313859,0.1786651065738871,0.1559868005143478,0.1586798117435537,0.2637819638574495,0.1468105640265625,0.1426339366336353,0.1339178608340211,0.1290636684557423,0.125995860220422,0.1546272192250471,0.1528798157697543,0.1335082838077563,0.132885255086096,0.1561290574898943,0.1202028631199151,0.1957656780882738,0.1424451641737018,0.1369755755949765,0.1409774657333269,0.1535294125937391,0.1361940076591912,0.1305355970481876,0.1337863242099992,0.1332135345733724,0.2110351838605478,0.1326523769176099,0.1379244312925264,0.1594335443358868
e30_h8_l2_d0.2_r0.01,8,2,0.2,0.01,0.6676240501140037,0.6490891852605932,0.7296437610710453,0.7248848090097101,0.7522745341074963,0.7914179004233951,0.861926809450477,0.8358413058093646,0.8419157990578976,0.8529480582192334,0.8990048841792262,0.9195873751091668,0.912997045160954,0.9117185049079772,0.9111640529780544,0.9318724096130994,0.9726103364383596,1.0215214594886122,0.9980821229586584,0.9130155194920798,0.8899746895174806,0.8935227203079189,0.9573855595949624,0.9262661492648948,0.9310837709789992,0.9033343379748778,0.933535864008218,0.9471045868708649,0.94743043630446,0.95079409985534,0.4522776013351977,0.4566649012565613,0.5355059000179172,0.3850509834371507,0.5294451329879463,0.6041581873670221,0.714660602415353,0.6383763147339225,0.6782619707107544,0.6682114602256566,0.6390528535351158,0.6684260774265974,0.6468594679936767,0.6671206154502928,0.7388188763961195,0.7887186668932438,0.8427274027973414,0.9143525417722762,0.7891904406167567,0.7192607322119177,0.6663112893946469,0.7874051020242274,0.6910502324402332,0.7141609824672341,0.7170227485306561,0.7104045267395676,0.787778859282285,0.7350827656656503,0.8072270173672587,0.801258783082664
e30_h8_l2_d0.2_r0.001,8,2,0.2,0.001,0.66923553521956,0.23720056034654585,0.174097823557105,0.14590774272741724,0.12471545181844138,0.11624755618935677,0.10983209424482354,0.1060881083069159,0.10191123719141178,0.09810617051571704,0.09644009517422561,0.09258261977657611,0.09101441227365285,0.0893208067352489,0.08808426731197526,0.08584545538754157,0.08471444379552485,0.08241963199363704,0.08050562502456968,0.08060822429806147,0.07974790056052806,0.07829687352801994,0.07561443026171287,0.07461922923454355,0.0744760059084023,0.07453345414610481,0.07171420877769379,0.07172354152777427,0.07152339155076597,0.07213327339151074,0.25338390984013676,0.1536099155114498,0.11482272588191554,0.10185711315828376,0.08258309660600498,0.07258052841036115,0.07188084029512247,0.07259724866657052,0.05617307312948396,0.06921601162586594,0.056239675729314334,0.04942921028888086,0.057286690066364825,0.04283389187499124,0.03849718411440262,0.04278941478882916,0.0393944608304766,0.035608632212510566,0.036694660499494054,0.03020703275577689,0.032250855781786956,0.04500010472083814,0.031306754091865154,0.0337417764172802,0.04241152486910578,0.02849346546700399,0.025993089752076776,0.027663009538227926,0.026315273925606744,0.026948425750789467
